id,filename,title,artist,year,museum,tier,portrait_flag,masterpiece_flag,value_score,image_url,source_url,credit_line,department,classification,style,terms,categories,license,price_text
3988,aic_3988.jpg,Full Length Portrait of a Man Standing near Balustrade,John Vanderbank,1727.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/1a8606e5-ce14-7957-26d1-1038cab72f63/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3988,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['pen and ink drawings', 'drawings (visual works)', 'prints and drawing']",[],"['pen and ink drawings', 'ink', 'graphite', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown,Estimate: $3.4M
3993,aic_3993.jpg,"Dying Man Being Consoled by Christ on the Cross, Virgin and Saints",Gottfried Bernhard Goetz,1728.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/a1a5306d-53f0-1461-f8ba-e7a6b7c3df9d/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3993,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['ink or chalk wash', 'drawings (visual works)', 'prints and drawing']",[],"['ink or chalk wash', 'paper (fiber product)', 'ink', 'coating (material)', 'wash', 'lead white', 'opaque white pigment', 'white pigment', 'pigment', 'colorant', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown,Estimate: $3.4M
3999,aic_3999.jpg,Portrait of a Princess,Mughal,1601.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/38619dcc-7b32-1aba-e8b0-77624d1904fd/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3999,Gift of Emily Crane Chadbourne,Arts of Asia,"['painting', 'asian art']",['South Asian'],"['painting', 'paper (fiber product)', 'South Asian', 'gold', 'watercolor', 'asian art']",['Arts of Asia'],unknown,Estimate: $3.4M
4002,aic_4002.jpg,Page from a copy of the Qur'an,Islamic,799.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/50e17d48-00fa-0dee-4429-f749a8ae1c31/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4002,Gift of Frank G. Logan,Arts of Asia,"['calligraphy', 'manuscript', 'asian art', 'ritual objects']",['Islamic (culture or style)'],"['calligraphy', 'parchment', 'ink', 'gold', 'manuscript', 'asian art', 'ritual objects', 'Islamic (culture or style)']",['Arts of Asia'],unknown,Estimate: $3.4M
4011,aic_4011.jpg,"Two Shields with a Hare and a Moor's Head, Held by a Wild Man",Martin Schongauer,1480.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/59076c00-47f4-38c1-d764-b2a04a16c3a0/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4011,"Bequest of Mrs. Potter Palmer, Jr.",Prints and Drawings,"['engraving', 'print', 'prints and drawing']",[],"['engraving', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown,Estimate: $3.4M
4038,aic_4038.jpg,Battle Scene with Central Figure on Rearing Horse,Style of Luca Giordano,1650.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/5392b69f-1c74-3b11-833a-1bc57b74d3aa/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4038,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['pen and ink drawings', 'drawings (visual works)', 'prints and drawing']",[],"['pen and ink drawings', 'paper (fiber product)', 'ink', 'wash', 'graphite', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown,Estimate: $3.4M
4081,aic_4081.jpg,Gian Lodovico Madruzzo,Giovanni Battista Moroni,1551.0,aic,2,1,0,0.880,"https://www.artic.edu/iiif/2/bc24fe7f-4171-c785-bff2-b2ed3777a47d/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4081,Charles H. and Mary F. S. Worcester Collection,Painting and Sculpture of Europe,"['oil on canvas', 'painting', 'european painting']",[],"['oil on canvas', 'Century of Progress', 'animals', 'painting', 'european painting', 'portraits', ""world's fairs"", ""Chicago World's Fairs""]",['Painting and Sculpture of Europe'],unknown,Estimate: $3.8M
4092,aic_4092.jpg,Arcadian Landscape with Figures,Alessandro Magnasco,1695.0,aic,2,1,0,0.880,"https://www.artic.edu/iiif/2/60a6eba1-7d17-796d-df04-7d1f8b0f1f94/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4092,Charles H. and Mary F. S. Worcester Collection,Painting and Sculpture of Europe,"['painting', 'european painting']",[],"['painting', 'european painting']",['Painting and Sculpture of Europe'],unknown,Estimate: $3.8M
4182,aic_4182.jpg,Kylix (Drinking Cup),Ancient Greek,-520.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/5abfb8bc-49dc-791b-b9ed-48606677be34/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4182,Gift of John Astley-Cock,Arts of the Ancient Mediterranean and Byzantium,"['drinking vessel', 'ceramics', 'vessel', 'ancient art']","['attic', 'black-figure']","['drinking vessel', 'terracotta', 'attic', 'ceramics', 'vessel', 'ancient art', 'black-figure']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.4M
4183,aic_4183.jpg,Skyphos (Drinking Cup),Ancient Greek,-500.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/6e3714da-f799-e399-a6ed-e599050cfc36/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4183,Gift of John Astley-Cock,Arts of the Ancient Mediterranean and Byzantium,"['drinking vessel', 'ceramics', 'vessel', 'ancient art']","['attic', 'black-figure']","['drinking vessel', 'terracotta', 'attic', 'ceramics', 'vessel', 'ancient art', 'black-figure']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.4M
4194,aic_4194.jpg,The Naked Woman and the Dragon,Master Allaert Claesz,1553.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/79cef175-cab5-bb69-1062-7cd7672124b2/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4194,"Bequest of Mrs. Potter Palmer, Jr.",Prints and Drawings,"['engraving', 'print', 'prints and drawing']",[],"['engraving', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown,Estimate: $3.4M
4195,aic_4195.jpg,Shawled Woman Seen from the Back,Pierre-Jacques Volaire,1749.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/28bd7c9c-761f-5db9-793d-53e66535889d/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4195,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['chalk', 'drawings (visual works)', 'prints and drawing']",[],"['chalk', 'paper (fiber product)', 'chalk sticks', 'white chalk', 'ground (material)', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown,Estimate: $3.4M
4203,aic_4203.jpg,Judith with the Head of Holofernes,Giovanni Antonio da Brescia,1492.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/c7554bed-9eec-7b69-5b98-6e971badf2fb/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4203,"Bequest of Mrs. Potter Palmer, Jr.",Prints and Drawings,"['engraving', 'print', 'prints and drawing']",[],"['engraving', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown,Estimate: $3.4M
4212,aic_4212.jpg,Landscape with Figures Binding Wheat in Foreground,Ercole Bazicaluva,1590.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/31bac80e-7459-fb7f-46ab-f330f4abe5a6/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4212,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['pen and ink drawings', 'drawings (visual works)', 'prints and drawing']",[],"['pen and ink drawings', 'paper (fiber product)', 'ink', 'graphite', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown,Estimate: $3.4M
4263,aic_4263.jpg,Seated Man with Dog,Pierre-Jacques Volaire,1700.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/19de44b7-05b7-750e-a6c8-4d0d52f7022c/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4263,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['chalk', 'drawings (visual works)', 'prints and drawing']",[],"['chalk', 'paper (fiber product)', 'chalk sticks', 'white chalk', 'ground (material)', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown,Estimate: $3.4M
4268,aic_4268.jpg,Seated Woman,Pierre-Jacques Volaire,1749.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/f1744ce1-4475-cc86-1efe-071e222dd7b0/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4268,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['chalk', 'drawings (visual works)', 'prints and drawing']",[],"['chalk', 'paper (fiber product)', 'chalk sticks', 'white chalk', 'ground (material)', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown,Estimate: $3.4M
4303,aic_4303.jpg,Figures,Charles George Lewis,1828.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/4ba1b293-2f85-14fc-32b7-bc6ec184b39c/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4303,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['sketchbook', 'graphite', 'prints and drawing', 'book']",[],"['sketchbook', 'graphite', 'prints and drawing', 'book']",['Prints and Drawings'],unknown,Estimate: $3.4M
4305,aic_4305.jpg,Figures,Charles George Lewis,1828.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/cb89d2f9-c1e3-c1fd-c702-25a5233ede71/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4305,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['sketchbook', 'graphite', 'prints and drawing', 'book']",[],"['sketchbook', 'graphite', 'prints and drawing', 'book']",['Prints and Drawings'],unknown,Estimate: $3.4M
4331,aic_4331.jpg,Judith with the Head of Holofernes,Girolamo Mocetto,1490.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/82d742cd-bfb7-84a0-c507-1d0fd53fcbde/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4331,"Bequest of Mrs. Potter Palmer, Jr.",Prints and Drawings,"['engraving', 'print', 'prints and drawing']",[],"['engraving', 'engraving (printing process)', 'paper (fiber product)', 'printing', 'print', 'prints and drawing']",['Prints and Drawings'],unknown,Estimate: $3.4M
4346,aic_4346.jpg,A Young Man with an Arrow,Benedetto Montagna,1505.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/cf3ee5c0-8366-16fe-3e9d-46f83defbb85/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4346,"Bequest of Mrs. Potter Palmer, Jr.",Prints and Drawings,"['engraving', 'print', 'prints and drawing']",[],"['engraving', 'engraving (printing process)', 'paper (fiber product)', 'printing', 'print', 'prints and drawing']",['Prints and Drawings'],unknown,Estimate: $3.4M
4402,aic_4402.jpg,The Woman Clothed with the Sun,Jean Duvet,1505.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/cc43b580-f5cd-62b4-b462-4ca00fea3f7d/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4402,"Bequest of Mrs. Potter Palmer, Jr.",Prints and Drawings,"['engraving', 'print', 'prints and drawing']",[],"['engraving', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown,Estimate: $3.4M
4428,aic_4428.jpg,Mère Grégoire,Gustave Courbet,1855.0,aic,2,1,0,0.850,"https://www.artic.edu/iiif/2/2e6d08c8-dac0-4f1c-3e56-de3539ceb905/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4428,Wilson L. Mead Fund,Painting and Sculpture of Europe,"['painting', 'european painting']",[],"['painting', 'oil painting', 'oil paint (paint)', 'Century of Progress', 'european painting', 'painting (image making)', 'canvas', 'portraits', ""world's fairs"", ""Chicago World's Fairs""]",['Painting and Sculpture of Europe'],unknown,Estimate: $3.5M
4430,aic_4430.jpg,Aureus (Coin) Portraying Emperor Nero,Ancient Roman,66.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/1128a1f4-85c3-e056-75e0-69564806b3ce/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4430,Gift of William F. Dunham,Arts of the Ancient Mediterranean and Byzantium,"['coin', 'ancient art']","['imperial (roman)', 'ancient']","['coin', 'gold', 'striking (metalworking)', 'imperial (roman)', 'nonferrous metal', 'metal', 'inorganic material', 'ancient art', 'ancient']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.4M
4434,aic_4434.jpg,Tetradrachm (Coin) Portraying King Ptolemy II Philadelphos and Queen Arsinoe II,Ancient Greek,-285.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/3ee76f9b-07b9-b84a-39cd-d5833cce8a7c/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4434,Gift of William F. Dunham,Arts of the Ancient Mediterranean and Byzantium,"['coin', 'ancient art']","['ptolemaic', 'greco-roman (egyptian)', 'ancient']","['coin', 'gold', 'striking (metalworking)', 'ptolemaic', 'portraits', 'nonferrous metal', 'metal', 'inorganic material', 'greco-roman (egyptian)', 'ancient art', 'ancient']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.4M
4441,aic_4441.jpg,Tetradrachm (Coin) Portraying King Ptolemy of Cyprus,Ancient Greek,-65.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/96ab8413-59a3-e92c-314a-669173745abd/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4441,Gift of William F. Dunham,Arts of the Ancient Mediterranean and Byzantium,"['coin', 'ancient art']","['ptolemaic', 'greco-roman (egyptian)']","['coin', 'silver', 'striking (metalworking)', 'ptolemaic', 'nonferrous metal', 'metal', 'inorganic material', 'greco-roman (egyptian)', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.4M
4444,aic_4444.jpg,Coin Portraying King Ptolemy of Cyprus,Ancient Greek,-68.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/792ee0b8-d6e9-c171-7212-da00858e63ef/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4444,Gift of William F. Dunham,Arts of the Ancient Mediterranean and Byzantium,"['coin', 'ancient art']","['ptolemaic', 'greco-roman (egyptian)']","['coin', 'silver', 'ptolemaic', 'nonferrous metal', 'metal', 'inorganic material', 'greco-roman (egyptian)', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.4M
4465,aic_4465.jpg,Priests of the Modern Neiji Temple,Werner Bischof,1951.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/27ffeeec-e587-7807-1385-e8a6907e9c45/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4465,Peabody Fund,Photography and Media,"['gelatin silver (developing-out-paper) pr', 'photographic process', 'photography', 'photograph']",[],"['gelatin silver (developing-out-paper) pr', 'black-and-white photography', 'portraits', 'photographic paper', 'photographic process', 'photography', 'photograph', 'documentary', 'photographic processes', 'photographic techniques', 'photography']",['Photography and Media'],unknown,Estimate: $3.2M
4468,aic_4468.jpg,Old Man Praying,Werner Bischof,1951.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/db4c4e7c-3388-666b-b19f-6b5f46d6f4b8/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4468,Peabody Fund,Photography and Media,"['gelatin silver (developing-out-paper) pr', 'photographic process', 'photography', 'photograph']",[],"['gelatin silver (developing-out-paper) pr', 'black-and-white photography', 'portraits', 'photographic paper', 'photographic process', 'photography', 'photograph', 'documentary', 'photographic processes', 'photographic techniques', 'photography']",['Photography and Media'],unknown,Estimate: $3.2M
4471,aic_4471.jpg,Stepping Stones in Iris Pond-Kyotot,Werner Bischof,1951.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/f0d46052-d1e5-7fb5-1e0c-1e3a32060ddc/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4471,Peabody Fund,Photography and Media,"['gelatin silver (developing-out-paper) pr', 'photographic process', 'photography', 'photograph']",[],"['gelatin silver (developing-out-paper) pr', 'black-and-white photography', 'portraits', 'photographic paper', 'photographic process', 'photography', 'photograph', 'documentary', 'photographic processes', 'photographic techniques', 'photography']",['Photography and Media'],unknown,Estimate: $3.2M
4473,aic_4473.jpg,Paper Doors,Werner Bischof,1946.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/6313be2e-7d00-a351-0a47-89c3b5e31c58/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4473,Peabody Fund,Photography and Media,"['gelatin silver (developing-out-paper) pr', 'photographic process', 'photography', 'photograph']",[],"['gelatin silver (developing-out-paper) pr', 'black-and-white photography', 'portraits', 'photographic paper', 'photographic process', 'photography', 'photograph', 'photographic processes', 'photographic techniques', 'photography']",['Photography and Media'],unknown,Estimate: $3.2M
4480,aic_4480.jpg,"Famine, Bihar State (Hungersnot in Indien)",Werner Bischof,1951.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/34563b26-b5b3-8652-0527-46a7ecfc68d8/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4480,Peabody Fund,Photography and Media,"['gelatin silver (developing-out-paper) pr', 'photographic process', 'photography', 'photograph']",[],"['gelatin silver (developing-out-paper) pr', 'black-and-white photography', 'portraits', 'photographic paper', 'photographic process', 'photography', 'photograph', 'documentary', 'photographic processes', 'photographic techniques', 'photography']",['Photography and Media'],unknown,Estimate: $3.2M
4490,aic_4490.jpg,Coolie Plowing Rice Paddy Behind Bullock,Werner Bischof,1944.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/ef51393c-f56d-0a7d-da8a-960d8ce92123/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4490,Peabody Fund,Photography and Media,"['gelatin silver (developing-out-paper) pr', 'photographic process', 'photography', 'photograph']",[],"['gelatin silver (developing-out-paper) pr', 'black-and-white photography', 'portraits', 'photographic paper', 'photographic process', 'photography', 'photograph', 'documentary', 'photographic processes', 'photographic techniques', 'photography']",['Photography and Media'],unknown,Estimate: $3.2M
4492,aic_4492.jpg,Photograph of Bischof,Erich Hartmann,1944.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/d447305a-6898-0ddc-c191-e99508a5e77e/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4492,Peabody Fund,Photography and Media,"['gelatin silver (developing-out-paper) pr', 'photographic process', 'photography', 'photograph']",[],"['gelatin silver (developing-out-paper) pr', 'black-and-white photography', 'portraits', 'photographic paper', 'photographic process', 'photography', 'photograph', 'photographic processes', 'photographic techniques', 'photography']",['Photography and Media'],unknown,Estimate: $3.2M
4512,aic_4512.jpg,"Ruins of the City Hall Through the Portal of the Towne Mansion, Nob Hill, San Francisco Earthquake and Fire",Arnold Genthe,1906.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/15a2067c-e056-44d4-e3eb-57e5f8a16cde/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4512,Peabody Fund,Photography and Media,"['gelatin silver (developing-out-paper) pr', 'photographic process', 'photography', 'photograph']",[],"['gelatin silver (developing-out-paper) pr', 'photographic paper', 'cityscapes', 'black-and-white photography', 'photography', 'landscapes', 'photographic process', 'photography', 'photograph', 'photographic processes', 'photographic techniques', 'photography']",['Photography and Media'],unknown,Estimate: $3.2M
