id,filename,title,artist,year,museum,tier,portrait_flag,masterpiece_flag,value_score,image_url,source_url,credit_line,department,classification,style,terms,categories,license
3468,aic_3468.jpg,Man and Woman Riding Horses,Unknown artist,n.d.,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/ef1d61af-383f-a9f1-b8a8-ab494395f7ea/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3468,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['pen and ink drawings', 'drawings (visual works)', 'prints and drawing']",[],"['pen and ink drawings', 'paper (fiber product)', 'ink', 'graphite', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown
3472,aic_3472.jpg,Woman and Child,Alfredo Zalce,1947.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/699e884b-ad34-471b-316a-5e0a6a23ff75/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3472,Gift of Joseph R. Shapiro,Prints and Drawings,"['etching', 'print', 'prints and drawing']",[],"['etching', 'paper (fiber product)', 'print', 'prints and drawing']","['Prints and Drawings', 'Latin American']",unknown
3474,aic_3474.jpg,Too Many Cooks,Katherine May Roberts,1900.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/b9da6428-580d-d87b-c6d6-46f99466c995/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3474,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['pen and ink drawings', 'drawings (visual works)', 'prints and drawing']",[],"['pen and ink drawings', 'paper (fiber product)', 'ink', 'graphite', 'drawings (visual works)', 'prints and drawing']","['Women artists', 'Prints and Drawings']",unknown
3485,aic_3485.jpg,Old Woman and Young Woman Seated in Train Compartment,Harold Copping,1883.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/5f5209e6-2e4b-367a-67cb-cd85beb26c56/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3485,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['gouache', 'drawings (visual works)', 'prints and drawing']",[],"['gouache', 'paper (fiber product)', 'gouache', 'water-base paint', 'paint', 'graphite', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown
3488,aic_3488.jpg,Man Reading Newspaper Aloud to Companion in Restaurant,Henry Stephen Ludlow,1895.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/461431c4-0dfd-58d4-eec8-a0ebe9070cda/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3488,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['pen and ink drawings', 'drawings (visual works)', 'prints and drawing']",[],"['pen and ink drawings', 'paper (fiber product)', 'ink', 'graphite', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown
3512,aic_3512.jpg,Three Boys Braving the Rapids in Small Boats,Cecil Charles Windsor Aldin,1890.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/d57c4d11-4079-736e-2e46-e77eb7acb2be/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3512,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['pen and ink drawings', 'drawings (visual works)', 'prints and drawing']",[],"['pen and ink drawings', 'paper (fiber product)', 'ink', 'coating (material)', 'gouache', 'watercolor', 'water-base paint', 'paint', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown
3526,aic_3526.jpg,Young Man Watching Young Woman Reading Letter,A. K. MacDonald,1898.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/4ae12d06-ae87-968f-f723-9d277d2fe732/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3526,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['pen and ink drawings', 'drawings (visual works)', 'prints and drawing']",[],"['pen and ink drawings', 'paper (fiber product)', 'ink', 'coating (material)', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown
3541,aic_3541.jpg,Young Mother Nursing Her Child,Mary Cassatt,1906.0,aic,2,1,0,0.850,"https://www.artic.edu/iiif/2/128c88c2-26a6-3ce4-830b-8578eb878cd9/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3541,,,"['painting', 'american arts']",['Impressionism'],"['painting', 'Impressionism', 'mothers', 'oil paint (paint)', 'organic material', 'american arts', 'nursing (breast feeding)', 'babies', 'parents', 'portraits', 'emotions', 'families', 'women', 'children']",['Women artists'],unknown
3551,aic_3551.jpg,"Study for ""Arrangement in Grey and Black, No. 2: Portrait of Thomas Carlyle""",James McNeill Whistler,1872.0,aic,2,1,0,0.880,"https://www.artic.edu/iiif/2/b7637e1b-47d7-123c-fe43-46981a93550e/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3551,Gift of Emily Crane Chadbourne,Arts of the Americas,"['painting', 'american arts']",['Modernism'],"['painting', 'oil paint (paint)', 'Modernism', 'organic material', 'american arts']",['Arts of the Americas'],unknown
3557,aic_3557.jpg,Horseman and Horsewoman in Park,Francis Arthur Fraser,1867.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/0e1202c5-8762-ecac-4b78-83bdc7deda03/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3557,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['pen and ink drawings', 'drawings (visual works)', 'prints and drawing']",[],"['pen and ink drawings', 'paper (fiber product)', 'ink', 'graphite', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown
3574,aic_3574.jpg,The Policeman Entered with His Supper,Cecil Charles Windsor Aldin,1890.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/a44bd008-baf2-3e10-bc9d-8d6160e8554b/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3574,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['pen and ink drawings', 'drawings (visual works)', 'prints and drawing']",[],"['pen and ink drawings', 'paper (fiber product)', 'ink', 'graphite', 'lead white', 'opaque white pigment', 'white pigment', 'pigment', 'colorant', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown
3577,aic_3577.jpg,Three Caricatures of a Monocled Man,Unknown artist,1800.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/344a9de5-78c8-b2fb-b236-1eb0da5c6a23/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3577,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['pen and ink drawings', 'drawings (visual works)', 'prints and drawing']",[],"['pen and ink drawings', 'paper (fiber product)', 'ink', 'graphite', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown
3578,aic_3578.jpg,Man and Woman Riding Horses at Hunt,Francis Arthur Fraser,1867.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/c5258358-108b-6391-8eb3-c7187bc1b142/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3578,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['pen and ink drawings', 'drawings (visual works)', 'prints and drawing']",[],"['pen and ink drawings', 'paper (fiber product)', 'ink', 'gouache', 'watercolor', 'water-base paint', 'paint', 'graphite', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown
3580,aic_3580.jpg,"Boy as Hotei, from an untitled series of children as the Seven Gods of Good Fortune",Kitao Shigemasa,1780.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/012441e4-0b0a-10fd-c22a-a346fe58bb06/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3580,Clarence Buckingham Collection,Arts of Asia,"['woodblock print', 'print', 'asian art']",['Japanese (culture or style)'],"['woodblock print', 'Japanese (culture or style)', 'print', 'asian art']",['Arts of Asia'],unknown
3615,aic_3615.jpg,Portrait Bust of an Old Man Wearing Hat and Overcoat,Jean Jacques de Boissieu,1756.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/372fdf88-8109-4764-4668-adb910663fa2/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3615,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['graphite', 'drawings (visual works)', 'prints and drawing']",[],"['graphite', 'graphite', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown
3628,aic_3628.jpg,"The lady with the small raised cap, after a print from La Noblesse",Wenceslaus Hollar,1630.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/51177be4-f066-3913-5c6e-a545e89e8670/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3628,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['pen and ink drawings', 'drawings (visual works)', 'prints and drawing']",[],"['pen and ink drawings', 'paper (fiber product)', 'ink', 'coating (material)', 'wash', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown
3631,aic_3631.jpg,Handle Spout Vessel in the Form of a Seated Man Carrying a Jar,Lambayeque,700.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/894c234a-4b5e-4c74-af59-2f1e863f39fc/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3631,Gift of David and Julia Loebel,Arts of the Americas,"['earthenware', 'arts of the americas', 'ceramics', 'vessel', 'art of the americas']","['tiahuanaco', 'middle horizon', 'Pre-Columbian', 'americas', 'lambayeque', 'late intermediate period', 'Arts of the Americas', 'andean', 'andes']","['earthenware', 'ceramic', 'tiahuanaco', 'arts of the americas', 'inorganic material', 'middle horizon', 'Pre-Columbian', 'americas', 'lambayeque', 'late intermediate period', 'ceramics', 'vessel', 'art of the americas', 'Arts of the Americas', 'andean', 'andes']","['Arts of the Americas', 'Latin American']",unknown
3702,aic_3702.jpg,The Woman and the Owl,Master M.Z.,1500.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/da8d2e05-18a3-b9c2-a59e-499bf20ab514/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3702,"Bequest of Mrs. Potter Palmer, Jr.",Prints and Drawings,"['engraving', 'print', 'prints and drawing']",[],"['engraving', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown
3796,aic_3796.jpg,The Falconer and the Lady,"Israhel van Meckenem, the younger",1495.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/f36ba797-0ff1-d6dc-8744-2f54888dbc89/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3796,"Bequest of Mrs. Potter Palmer, Jr.",Prints and Drawings,"['engraving', 'print', 'prints and drawing']",[],"['engraving', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown
3799,aic_3799.jpg,The Knight and the Lady,"Israhel van Meckenem, the younger",1495.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/29271b50-807b-6daf-1fd7-f6c98b4c6a1d/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3799,"Bequest of Mrs. Potter Palmer, Jr.",Prints and Drawings,"['engraving', 'print', 'prints and drawing']",[],"['engraving', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown
3800,aic_3800.jpg,Woman Carrying Water Jar,Raphael,1600.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/ebe8a2da-0661-c8d9-7729-2179fdd3fbc1/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3800,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['chalk', 'drawings (visual works)', 'prints and drawing']",[],"['chalk', 'paper (fiber product)', 'black chalk', 'chalk', 'inorganic material', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown
3828,aic_3828.jpg,Young Man Holding Statuette,John Russell,1760.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/f2487e0a-940b-8428-f797-2fdf5c2a55b3/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3828,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['chalk', 'paper', 'charcoal', 'drawings (visual works)', 'prints and drawing']",[],"['chalk', 'paper (fiber product)', 'gouache', 'paper', 'charcoal', 'laid paper', 'chalk sticks', 'black chalk', 'chalk', 'charcoal', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown
3988,aic_3988.jpg,Full Length Portrait of a Man Standing near Balustrade,John Vanderbank,1727.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/1a8606e5-ce14-7957-26d1-1038cab72f63/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3988,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['pen and ink drawings', 'drawings (visual works)', 'prints and drawing']",[],"['pen and ink drawings', 'ink', 'graphite', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown
3993,aic_3993.jpg,"Dying Man Being Consoled by Christ on the Cross, Virgin and Saints",Gottfried Bernhard Goetz,1728.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/a1a5306d-53f0-1461-f8ba-e7a6b7c3df9d/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3993,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['ink or chalk wash', 'drawings (visual works)', 'prints and drawing']",[],"['ink or chalk wash', 'paper (fiber product)', 'ink', 'coating (material)', 'wash', 'lead white', 'opaque white pigment', 'white pigment', 'pigment', 'colorant', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown
3999,aic_3999.jpg,Portrait of a Princess,Mughal,1601.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/38619dcc-7b32-1aba-e8b0-77624d1904fd/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/3999,Gift of Emily Crane Chadbourne,Arts of Asia,"['painting', 'asian art']",['South Asian'],"['painting', 'paper (fiber product)', 'South Asian', 'gold', 'watercolor', 'asian art']",['Arts of Asia'],unknown
4011,aic_4011.jpg,"Two Shields with a Hare and a Moor's Head, Held by a Wild Man",Martin Schongauer,1480.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/59076c00-47f4-38c1-d764-b2a04a16c3a0/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4011,"Bequest of Mrs. Potter Palmer, Jr.",Prints and Drawings,"['engraving', 'print', 'prints and drawing']",[],"['engraving', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown
4081,aic_4081.jpg,Gian Lodovico Madruzzo,Giovanni Battista Moroni,1551.0,aic,2,1,0,0.880,"https://www.artic.edu/iiif/2/bc24fe7f-4171-c785-bff2-b2ed3777a47d/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4081,Charles H. and Mary F. S. Worcester Collection,Painting and Sculpture of Europe,"['oil on canvas', 'painting', 'european painting']",[],"['oil on canvas', 'Century of Progress', 'animals', 'painting', 'european painting', 'portraits', ""world's fairs"", ""Chicago World's Fairs""]",['Painting and Sculpture of Europe'],unknown
4092,aic_4092.jpg,Arcadian Landscape with Figures,Alessandro Magnasco,1695.0,aic,2,1,0,0.880,"https://www.artic.edu/iiif/2/60a6eba1-7d17-796d-df04-7d1f8b0f1f94/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4092,Charles H. and Mary F. S. Worcester Collection,Painting and Sculpture of Europe,"['painting', 'european painting']",[],"['painting', 'european painting']",['Painting and Sculpture of Europe'],unknown
4194,aic_4194.jpg,The Naked Woman and the Dragon,Master Allaert Claesz,1553.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/79cef175-cab5-bb69-1062-7cd7672124b2/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4194,"Bequest of Mrs. Potter Palmer, Jr.",Prints and Drawings,"['engraving', 'print', 'prints and drawing']",[],"['engraving', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown
4195,aic_4195.jpg,Shawled Woman Seen from the Back,Pierre-Jacques Volaire,1749.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/28bd7c9c-761f-5db9-793d-53e66535889d/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4195,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['chalk', 'drawings (visual works)', 'prints and drawing']",[],"['chalk', 'paper (fiber product)', 'chalk sticks', 'white chalk', 'ground (material)', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown
4203,aic_4203.jpg,Judith with the Head of Holofernes,Giovanni Antonio da Brescia,1492.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/c7554bed-9eec-7b69-5b98-6e971badf2fb/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4203,"Bequest of Mrs. Potter Palmer, Jr.",Prints and Drawings,"['engraving', 'print', 'prints and drawing']",[],"['engraving', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown
4263,aic_4263.jpg,Seated Man with Dog,Pierre-Jacques Volaire,1700.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/19de44b7-05b7-750e-a6c8-4d0d52f7022c/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4263,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['chalk', 'drawings (visual works)', 'prints and drawing']",[],"['chalk', 'paper (fiber product)', 'chalk sticks', 'white chalk', 'ground (material)', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown
4268,aic_4268.jpg,Seated Woman,Pierre-Jacques Volaire,1749.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/f1744ce1-4475-cc86-1efe-071e222dd7b0/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4268,The Leonora Hall Gurley Memorial Collection,Prints and Drawings,"['chalk', 'drawings (visual works)', 'prints and drawing']",[],"['chalk', 'paper (fiber product)', 'chalk sticks', 'white chalk', 'ground (material)', 'drawings (visual works)', 'prints and drawing']",['Prints and Drawings'],unknown
4331,aic_4331.jpg,Judith with the Head of Holofernes,Girolamo Mocetto,1490.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/82d742cd-bfb7-84a0-c507-1d0fd53fcbde/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/4331,"Bequest of Mrs. Potter Palmer, Jr.",Prints and Drawings,"['engraving', 'print', 'prints and drawing']",[],"['engraving', 'engraving (printing process)', 'paper (fiber product)', 'printing', 'print', 'prints and drawing']",['Prints and Drawings'],unknown
